fire_id,mean.spruce,mean.pine,mean.decid,mean.height,mean.age,mean.pine_rel,mean.spruce_rel,mean.decid_rel,burned
2018_25,32.37514877319336,53.94021987915039,0,10.19961166381836,122.20064544677734,60.741241455078125,26.391895294189453,32.035579681396484,1
2018_26,53.901729583740234,85.52577209472656,0,12.698405265808105,73.43162536621094,62.96043014526367,28.58956527709961,20.372936248779297,1
2018_27,56.163414001464844,119.0339126586914,0,14.875378608703613,93.93518829345703,68.53125,25.90875816345215,4.3912811279296875,1
2018_28,24.071657180786133,68.03941345214844,0,10.54175090789795,76.67577362060547,65.132720947265625,27.444067001342773,13.321253776550293,1
2018_29,18.282901763916016,25.29340934753418,0,7.5211968421936035,66.25328826904297,34.8881721496582,36.94684982299805,222.17921447753906,1
2018_30,18.280046463012695,17.051544189453125,0,6.752696990966797,61.67512893676758,21.611143112182617,38.343223571777344,157.80679321289062,1
2018_31,11.341405868530273,48.587337493896484,0,8.511685371398926,55.038658142089844,70.8791275024414,14.591931343078613,66.30034637451172,1
2018_32,23.21803855895996,59.991695404052734,0,11.209310531616211,89.68875885009766,69.34851837158203,22.34499168395996,17.17743682861328,1
2018_33,1.8318099975585937,34.07807922363281,0,4.040303707122803,23.1752986907959,93.02887725830078,2.6298182010650635,58.818397521972656,1
2018_34,14.329607009887695,72.27101135253906,0,10.563937187194824,68.66227722167969,75.88050079345703,13.682775497436523,15.242823600769043,1
2018_35,15.424064636230469,61.41947555541992,0,11.420744895935059,90.99304962158203,71.58592987060547,16.61324691772461,21.985088348388672,1
2018_36,5.1903839111328125,22.21887969970703,0,5.885868549346924,59.15673065185547,65.28404235839844,16.05921745300293,74.56938171386719,1
2018_37,19.960559844970703,51.0995979309082,0,10.430511474609375,91.09321594238281,55.48372268676758,24.556591033935547,36.96467208862305,1
2018_38,15.721339702606201,59.49869728088379,0,11.141037464141846,94.57746124267578,60.060081481933594,19.927255630493164,30.126392364501953,1
2018_39,4.561660885810852,13.238530158996582,0,6.771442413330078,31.410175323486328,22.2171049118042,9.598706245422363,68.04283714294434,1
2018_40,26.79330062866211,77.1863021850586,0,12.129135131835938,64.81475830078125,66.588409423828125,20.85865020751953,10.444842338562012,1
2018_41,15.861980438232422,73.89423370361328,0,11.516654014587402,70.4878158569336,74.03056335449219,14.289029121398926,15.247547149658203,1
2018_42,17.686763763427734,55.721595764160156,0,11.242325782775879,79.994476318359375,58.013362884521484,19.105894088745117,40.015525817871094,1
2018_43,28.002338409423828,70.70415496826172,0,12.42638111114502,91.60896301269531,54.60931396484375,22.76811408996582,21.498271942138672,1
2018_44,27.611459732055664,86.24860382080078,0,13.577722549438477,109.82884979248047,57.512882232666016,21.902063369750977,22.761213302612305,1
2018_45,14.218647956848145,32.216331481933594,0,8.000986099243164,79.99579620361328,50.9149169921875,29.79269790649414,62.459232330322266,1
2018_46,58.393428802490234,51.3444938659668,0,12.722099304199219,111.68755340576172,38.488712310791016,41.65440368652344,18.614221572875977,1
2018_47,5.244602203369141,16.463645935058594,0,4.479887962341309,48.02352523803711,66.32434844970703,24.174776077270508,63.93196105957031,1
2018_48,23.780675888061523,41.47758865356445,0,8.857712745666504,93.67626953125,50.83649826049805,29.254724502563477,33.565093994140625,1
2018_49,25.691776275634766,30.577245712280273,0,9.652981758117676,121.17861938476562,42.31016159057617,39.448387145996094,62.142242431640625,1
2018_50,26.576175689697266,41.941505432128906,0,11.838525772094727,160.9751739501953,51.92400360107422,34.92500686645508,21.712753295898438,1
2018_51,31.004413604736328,35.78078079223633,0,11.560014724731445,127.78803253173828,45.28743362426758,40.582298278808594,21.380996704101563,1
