fire_id,mean.spruce,mean.pine,mean.decid,mean.height,mean.age,mean.pine_rel,mean.spruce_rel,mean.decid_rel,burned
2014_01,77.46796417236328,84.12171936035156,0.26162979006767273,13.54689884185791,53.043941497802734,48.202674865722656,35.69906997680664,35.60055160522461,0
2016_01,14.745394706726074,21.061511993408203,0,6.708414077758789,57.41814422607422,43.34606170654297,28.73122215270996,60.38264846801758,0
2016_02,19.938880920410156,53.912818908691406,0,9.473307609558105,70.61051940917969,61.77522659301758,22.48066520690918,21.158554077148437,0
2016_03,13.1183443069458,56.074859619140625,0,10.657206535339355,86.9599609375,68.48216247558594,18.239730834960938,24.573226928710938,0
2016_04,14.659303665161133,72.0638427734375,0,10.444669723510742,71.147796630859375,84.0889663696289,11.906083106994629,14.879091262817383,0
2016_05,51.80428695678711,39.167198181152344,0,12.286097526550293,117.4962158203125,41.43061065673828,42.022884368896484,27.41032600402832,0
2016_06,30.301197052001953,55.79767608642578,0,10.384377479553223,70.71349334716797,50.218387603759766,28.327123641967773,50.13282012939453,0
2016_07,38.61553192138672,63.648719787597656,0,12.389598846435547,76.75321197509766,53.31475067138672,30.926780700683594,20.492733001708984,0
2016_08,0,0,0,0,0,0,0,0,0
2016_09,0,0,0,0,0,0,0,0,0
2016_10,16.250771582126617,37.73168182373047,0,7.205366849899292,51.51054382324219,74.19646263122559,19.056344985961914,22.229042530059814,0
2016_11,49.88694953918457,91.98924255371094,0,13.91123104095459,83.18418775285993,60.16537748064314,35.19123785836356,3.834843158721924,0
2017_01,21.971705224778916,47.161011589898,0,10.80466365814209,98.0989727444119,61.18259387546115,25.224942843119305,27.857407146030003,0
2017_02,0,0,0,0,0,0,0,0,0
2017_03,0,0,0,0,0,0,0,0,0
2017_04,30.370301246643066,49.91192436218262,0,11.923933506011963,101.51251602172852,50.51339530944824,28.698277473449707,24.796255111694336,0
2017_05,24.077390670776367,57.671600341796875,0,10.46284008026123,93.71360778808594,53.18281173706055,26.34227180480957,37.75736999511719,0
2017_06,12.379179000854492,19.319059371948242,0,6.908890724182129,56.218650817871094,40.42616653442383,25.592832565307617,70.75250244140625,0
2017_07,84.01250457763672,96.3582534790039,0,15.91508674621582,67.95465850830078,50.06980895996094,38.52683639526367,12.12976360321045,0
2017_08,10.563179969787598,28.387758255004883,0,4.379138946533203,20.746875762939453,33.22996520996094,6.8590874671936035,1686.3948974609375,0
2017_09,45.83388900756836,69.93074035644531,1.4621700048446655,11.598922729492188,43.86506271362305,50.06268310546875,28.009662628173828,215.14772033691406,0
2018_01,93.06476593017578,82.18827819824219,0.7290509343147278,15.805093765258789,60.707481384277344,46.031097412109375,42.70752716064453,11.208381652832031,0
2018_02,54.86612319946289,89.8218994140625,6.376834869384766,15.731595039367676,65.712066650390625,51.840301513671875,27.320213317871094,19.18610382080078,0
2018_03,50.0223388671875,23.876121520996094,3.086979866027832,8.216209411621094,32.62562942504883,34.8814697265625,38.93960189819336,31.1395206451416,0
2018_05,55.82849884033203,52.64053726196289,0,10.621906280517578,47.00695037841797,47.76671600341797,33.6685905456543,122.16887664794922,0
2018_06,57.95698928833008,70.4263916015625,0,12.387739181518555,49.387413024902344,49.03990173339844,33.21886444091797,15.157041549682617,0
2018_07,86.27522277832031,66.2147216796875,0,13.369967460632324,57.80191421508789,48.03679656982422,46.54478073120117,15.064637184143066,0
2018_08,69.167938232421875,96.83863830566406,0,13.884204864501953,61.48172378540039,61.4018440246582,32.08110809326172,9.114032745361328,0
2018_10,65.595062255859375,99.9726791381836,0,14.525938987731934,60.33451461791992,56.581504821777344,32.458595275878906,53.21858596801758,0
2018_11,70.3476791381836,72.40724690755208,0,13.181719144185385,56.3622194925944,46.96259053548177,39.53896713256836,14.858779589335123,0
2018_12,40.86676788330078,86.92914581298828,0,12.584177017211914,56.15098190307617,55.918861389160156,26.85308265686035,30.753087997436523,0
2018_13,6.808984756469727,52.552371978759766,0,7.534680366516113,57.66987991333008,75.82036590576172,17.99036407470703,82.99195098876953,0
2018_14,6.339799880981445,43.7398567199707,0,8.790580749511719,94.09264373779297,83.62178802490234,9.399957656860352,22.464195251464844,0
2018_15,8.962214469909668,63.6390380859375,0,9.953532218933105,83.1152114868164,84.42402648925781,9.49145793914795,10.489274978637695,0
2018_16,50.81208419799805,86.16016387939453,0,14.35497760772705,93.35216522216797,61.62171173095703,30.167482376098633,6.268925189971924,0
2018_17,49.11479949951172,84.76414489746094,0,13.636101722717285,85.2839584350586,56.38010025024414,29.86240577697754,9.197611808776855,0
2018_18,24.168603897094727,55.88865661621094,0,7.878580093383789,45.92255783081055,71.83336639404297,20.625064849853516,16.50495719909668,0
2018_19,38.519287109375,114.28656768798828,0,14.557656288146973,77.14762878417969,71.47418212890625,23.677461624145508,3.364086151123047,0
2018_20,0,0,0,0,0,0,0,0,0
2018_21,13.153772354125977,27.874570846557617,0,5.312986373901367,29.879053115844727,41.37668991088867,19.881454467773438,666.0230712890625,0
2018_22,62.175682067871094,73.808380126953125,0,12.491394996643066,71.5987548828125,45.208526611328125,34.35544967651367,34.91822814941406,0
2018_23,64.98609161376953,69.19511413574219,0,13.132768630981445,75.39713287353516,39.37481689453125,35.694705963134766,121.72112274169922,0
2018_24,115.58929443359375,31.22163200378418,0,12.529011726379395,62.72101974487305,21.02960968017578,53.811309814453125,25.97170066833496,0
2018_25,59.126285552978516,38.78437042236328,0,11.290085792541504,66.09497833251953,32.15001678466797,37.4917106628418,48.59745407104492,0
