fire_id,burned,key,value
2016_09,0,mean_decid,0
2016_10,0,mean_decid,0
2016_11,0,mean_decid,0
2017_01,0,mean_decid,0
2017_02,0,mean_decid,0
2017_03,0,mean_decid,0
2017_04,0,mean_decid,0
2017_05,0,mean_decid,0
2017_06,0,mean_decid,0
2017_07,0,mean_decid,0
2017_08,0,mean_decid,0
2017_09,0,mean_decid,1.4621700048446655
2018_01,0,mean_decid,0.7290509343147278
2018_02,0,mean_decid,6.376834869384766
2018_03,0,mean_decid,3.086979866027832
2018_05,0,mean_decid,0
2018_06,0,mean_decid,0
2018_07,0,mean_decid,0
2018_08,0,mean_decid,0
2018_10,0,mean_decid,0
2018_11,0,mean_decid,0
2018_12,0,mean_decid,0
2018_13,0,mean_decid,0
2018_14,0,mean_decid,0
2018_15,0,mean_decid,0
2018_16,0,mean_decid,0
2018_17,0,mean_decid,0
2018_18,0,mean_decid,0
2018_19,0,mean_decid,0
2018_20,0,mean_decid,0
2018_21,0,mean_decid,0
2018_22,0,mean_decid,0
2018_23,0,mean_decid,0
2018_24,0,mean_decid,0
2018_25,0,mean_decid,0
2018_26,0,mean_decid,0
2018_27,0,mean_decid,0
2018_28,0,mean_decid,0
2018_29,0,mean_decid,0
2018_30,0,mean_decid,0
2018_31,0,mean_decid,0
2018_32,0,mean_decid,0
2018_33,0,mean_decid,0
2018_34,0,mean_decid,0
2018_35,0,mean_decid,0
2018_36,0,mean_decid,0
2018_37,0,mean_decid,0
2018_38,0,mean_decid,0
2018_39,0,mean_decid,0
2018_40,0,mean_decid,0
2018_41,0,mean_decid,0
2018_42,0,mean_decid,0
2018_43,0,mean_decid,0
2018_44,0,mean_decid,0
2018_45,0,mean_decid,0
2018_46,0,mean_decid,0
2018_47,0,mean_decid,0
2018_48,0,mean_decid,0
2018_49,0,mean_decid,0
2018_50,0,mean_decid,0
2018_51,0,mean_decid,0
2018_52,0,mean_decid,0
2018_53,0,mean_decid,0
2018_54,0,mean_decid,0
2018_55,0,mean_decid,0
2018_56,0,mean_decid,0
2018_57,0,mean_decid,0
2018_58,0,mean_decid,0
2018_59,0,mean_decid,0
2019_01,0,mean_decid,15.182574907938639
2019_02,0,mean_decid,0.04407566785812378
2019_03,0,mean_decid,0
2019_04,0,mean_decid,0.24126464128494263
2019_05,0,mean_decid,0.09818758815526962
2019_06,0,mean_decid,0.12461664527654648
2020_01,0,mean_decid,0.606660008430481
2020_02,0,mean_decid,0.5639762282371521
2020_03,0,mean_decid,0
2020_04,0,mean_decid,0
2020_05,0,mean_decid,0
2020_06,0,mean_decid,0
2020_07,0,mean_decid,0
2020_08,0,mean_decid,0
2020_09,0,mean_decid,0
2021_01,0,mean_decid,0
2021_02,0,mean_decid,0
2021_03,0,mean_decid,0
2021_04,0,mean_decid,0
2021_05,0,mean_decid,0
2021_06,0,mean_decid,0
2021_07,0,mean_decid,0
2021_08,0,mean_decid,0
2021_09,0,mean_decid,0
2021_10,0,mean_decid,3.158571481704712
2022_01,0,mean_decid,0
2022_02,0,mean_decid,0
2022_03,0,mean_decid,0
2022_04,0,mean_decid,0
2014_01,1,mean_height,13.718670845031738
2016_01,1,mean_height,6.98449182510376
2016_02,1,mean_height,6.685609817504883
2016_03,1,mean_height,9.258184432983398
2016_04,1,mean_height,9.172186851501465
2016_05,1,mean_height,13.090825080871582
2016_06,1,mean_height,9.527936935424805
2016_07,1,mean_height,10.658382415771484
2016_08,1,mean_height,0
2016_09,1,mean_height,0
2016_10,1,mean_height,8.910224914550781
2016_11,1,mean_height,16.70550028483073
2017_01,1,mean_height,11.887979825337728
2017_02,1,mean_height,8.846772193908691
2017_03,1,mean_height,0
2017_04,1,mean_height,12.872825145721436
2017_05,1,mean_height,14.488242149353027
2017_06,1,mean_height,9.89281177520752
2017_07,1,mean_height,19.669944763183594
2017_08,1,mean_height,7.352937698364258
2017_09,1,mean_height,11.197688102722168
2018_01,1,mean_height,16.38646697998047
2018_02,1,mean_height,16.66048240661621
2018_03,1,mean_height,3.9189789295196533
2018_05,1,mean_height,8.564302444458008
2018_06,1,mean_height,9.020977973937988
2018_07,1,mean_height,13.232574462890625
2018_08,1,mean_height,15.35623836517334
2018_10,1,mean_height,12.254501342773437
2018_11,1,mean_height,13.844978014628092
2018_12,1,mean_height,13.640596389770508
2018_13,1,mean_height,7.669703006744385
2018_14,1,mean_height,9.165592193603516
2018_15,1,mean_height,12.127197265625
2018_16,1,mean_height,14.778553009033203
2018_17,1,mean_height,13.948121070861816
2018_18,1,mean_height,6.900635242462158
2018_19,1,mean_height,14.821213722229004
2018_20,1,mean_height,12.250344276428223
2018_21,1,mean_height,6.450224876403809
2018_22,1,mean_height,13.19906997680664
2018_23,1,mean_height,13.238547325134277
2018_24,1,mean_height,12.629039764404297
2018_25,1,mean_height,10.19961166381836
2018_26,1,mean_height,12.698405265808105
2018_27,1,mean_height,14.875378608703613
2018_28,1,mean_height,10.54175090789795
2018_29,1,mean_height,7.5211968421936035
2018_30,1,mean_height,6.752696990966797
2018_31,1,mean_height,8.511685371398926
2018_32,1,mean_height,11.209310531616211
2018_33,1,mean_height,4.040303707122803
2018_34,1,mean_height,10.563937187194824
2018_35,1,mean_height,11.420744895935059
2018_36,1,mean_height,5.885868549346924
2018_37,1,mean_height,10.430511474609375
2018_38,1,mean_height,11.141037464141846
2018_39,1,mean_height,6.771442413330078
2018_40,1,mean_height,12.129135131835938
2018_41,1,mean_height,11.516654014587402
2018_42,1,mean_height,11.242325782775879
2018_43,1,mean_height,12.42638111114502
2018_44,1,mean_height,13.577722549438477
2018_45,1,mean_height,8.000986099243164
2018_46,1,mean_height,12.722099304199219
2018_47,1,mean_height,4.479887962341309
2018_48,1,mean_height,8.857712745666504
2018_49,1,mean_height,9.652981758117676
2018_50,1,mean_height,11.838525772094727
2018_51,1,mean_height,11.560014724731445
2018_52,1,mean_height,7.666160583496094
2018_53,1,mean_height,13.96219539642334
2018_54,1,mean_height,9.188815116882324
2018_55,1,mean_height,0
2018_56,1,mean_height,9.769960403442383
2018_57,1,mean_height,8.491250038146973
2018_58,1,mean_height,9.77381420135498
2018_59,1,mean_height,8.964669227600098
2019_01,1,mean_height,11.082112630208334
2019_02,1,mean_height,16.05820655822754
2019_03,1,mean_height,12.76891803741455
2019_04,1,mean_height,11.936423301696777
2019_05,1,mean_height,12.456975936889648
2019_06,1,mean_height,12.700822830200195
2020_01,1,mean_height,18.160547256469727
2020_02,1,mean_height,13.486520767211914
2020_03,1,mean_height,9.735114097595215
2020_04,1,mean_height,12.453229586283365
2020_05,1,mean_height,12.947639465332031
2020_06,1,mean_height,1.1154720783233643
2020_07,1,mean_height,16.337095260620117
2020_08,1,mean_height,10.754400253295898
2020_09,1,mean_height,10.389946937561035
2021_01,1,mean_height,12.196366310119629
2021_02,1,mean_height,13.626242637634277
2021_03,1,mean_height,15.645387649536133
2021_04,1,mean_height,13.05216121673584
2021_05,1,mean_height,12.814474105834961
2021_06,1,mean_height,11.5989351272583
2021_07,1,mean_height,10.90103030204773
2021_08,1,mean_height,11.630977312723795
2021_09,1,mean_height,13.04878568649292
2021_10,1,mean_height,13.78117847442627
2022_01,1,mean_height,12.161090850830078
2022_02,1,mean_height,16.653989791870117
2022_03,1,mean_height,6.338207244873047
2022_04,1,mean_height,13.617895126342773
2014_01,0,mean_height,13.54689884185791
2016_01,0,mean_height,6.708414077758789
2016_02,0,mean_height,9.473307609558105
2016_03,0,mean_height,10.657206535339355
2016_04,0,mean_height,10.444669723510742
2016_05,0,mean_height,12.286097526550293
2016_06,0,mean_height,10.384377479553223
2016_07,0,mean_height,12.389598846435547
2016_08,0,mean_height,0
2016_09,0,mean_height,0
2016_10,0,mean_height,7.205366849899292
2016_11,0,mean_height,13.91123104095459
2017_01,0,mean_height,10.80466365814209
2017_02,0,mean_height,0
2017_03,0,mean_height,0
2017_04,0,mean_height,11.923933506011963
2017_05,0,mean_height,10.46284008026123
